temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,relative_humidity_2m_mean,date,frost_day,heat_day,severe_heat_day,dry_day,dry_streak,strong_wind_day,dust_storm_risk,rainy_day,continuous_rain_streak,temp_range,temp_avg,cluster_label
5.0,-14.8,0.0,18.5,31,2026-01-11,True,False,False,True,12,True,False,False,0,19.8,-4.9,1
7.0,-3.8,0.0,19.1,25,2026-01-12,True,False,False,True,13,True,True,False,0,10.8,1.6,1
9.2,-7.9,0.0,13.1,30,2026-01-13,True,False,False,True,14,False,False,False,0,17.1,0.6499999999999995,1
7.3,-1.5,0.0,19.9,29,2026-01-14,True,False,False,True,15,True,True,False,0,8.8,2.9,1
9.6,-2.4,0.0,23.3,27,2026-01-15,True,False,False,True,16,True,True,False,0,12.0,3.5999999999999996,1
2.6,-5.9,0.0,10.6,38,2026-01-16,True,False,False,True,17,False,False,False,0,8.5,-1.6500000000000001,1
6.5,-10.2,0.0,17.3,37,2026-01-17,True,False,False,True,18,True,False,False,0,16.7,-1.8499999999999996,1
-4.2,-11.4,0.2,15.7,39,2026-01-18,True,False,False,True,19,False,False,False,0,7.2,-7.800000000000001,1
-10.6,-16.7,0.0,17.7,35,2026-01-19,True,False,False,True,20,True,False,False,0,6.1,-13.649999999999999,1
-7.2,-17.4,0.0,15.8,29,2026-01-20,True,False,False,True,21,False,True,False,0,10.2,-12.299999999999999,1
-4.3,-17.1,0.0,12.9,37,2026-01-21,True,False,False,True,22,False,False,False,0,12.8,-10.700000000000001,1
-0.9,-15.2,0.0,14.1,44,2026-01-22,True,False,False,True,23,False,False,False,0,14.299999999999999,-8.049999999999999,1
1.8,-13.9,0.0,13.5,48,2026-01-23,True,False,False,True,24,False,False,False,0,15.700000000000001,-6.05,1
4.0,-10.8,0.0,18.4,50,2026-01-24,True,False,False,True,25,True,False,False,0,14.8,-3.4000000000000004,1
0.6,-5.1,0.0,13.0,40,2026-01-25,True,False,False,True,26,False,False,False,0,5.699999999999999,-2.25,1
2.0,-10.3,0.0,9.7,39,2026-01-26,True,False,False,True,27,False,False,False,0,12.3,-4.15,1
3.7,-8.9,0.0,8.5,35,2026-01-27,True,False,False,True,28,False,False,False,0,12.600000000000001,-2.6,1
4.1,-10.7,0.0,14.4,35,2026-01-28,True,False,False,True,29,False,False,False,0,14.799999999999999,-3.3,1
2.7,-4.3,0.0,13.4,32,2026-01-29,True,False,False,True,30,False,False,False,0,7.0,-0.7999999999999998,1
3.7,-7.3,0.0,16.6,53,2026-01-30,True,False,False,True,31,False,False,False,0,11.0,-1.7999999999999998,1
1.8,-8.7,0.0,8.2,57,2026-01-31,True,False,False,True,32,False,False,False,0,10.5,-3.4499999999999997,1
3.3,-10.1,0.0,7.9,47,2026-02-01,True,False,False,True,33,False,False,False,0,13.399999999999999,-3.4,1
4.2,-9.8,0.0,12.3,35,2026-02-02,True,False,False,True,34,False,False,False,0,14.0,-2.8000000000000003,1
5.8,-8.3,0.0,8.3,38,2026-02-03,True,False,False,True,35,False,False,False,0,14.100000000000001,-1.2500000000000004,1
8.9,-9.2,0.0,9.4,41,2026-02-04,True,False,False,True,36,False,False,False,0,18.1,-0.14999999999999947,1
3.9,-3.6,0.0,16.9,38,2026-02-05,True,False,False,True,37,False,False,False,0,7.5,0.1499999999999999,1
-1.2,-7.6,0.4,18.5,34,2026-02-06,True,False,False,True,38,True,False,False,0,6.3999999999999995,-4.3999999999999995,1
-0.2,-13.1,0.0,8.8,30,2026-02-07,True,False,False,True,39,False,False,False,0,12.9,-6.6499999999999995,1
4.4,-12.5,0.0,15.5,27,2026-02-08,True,False,False,True,40,False,True,False,0,16.9,-4.05,1
5.4,-4.0,0.0,17.3,28,2026-02-09,True,False,False,True,41,True,True,False,0,9.4,0.7000000000000002,1
4.0,-4.3,0.0,11.6,40,2026-02-10,True,False,False,True,42,False,False,False,0,8.3,-0.1499999999999999,1
7.0,-9.2,0.0,10.0,39,2026-02-11,True,False,False,True,43,False,False,False,0,16.2,-1.0999999999999996,1
9.3,-7.5,0.0,8.9,32,2026-02-12,True,False,False,True,44,False,False,False,0,16.8,0.9000000000000004,1
14.9,-8.4,0.0,7.8,26,2026-02-13,True,False,False,True,45,False,False,False,0,23.3,3.25,1
7.2,-2.8,0.0,23.4,32,2026-02-14,True,False,False,True,46,True,False,False,0,10.0,2.2,1
0.5,-6.8,0.0,18.2,13,2026-02-15,True,False,False,True,47,True,True,False,0,7.3,-3.15,1
3.1,-7.6,0.0,12.8,15,2026-02-16,True,False,False,True,48,False,False,False,0,10.7,-2.25,1
5.3,-6.8,0.0,11.5,23,2026-02-17,True,False,False,True,49,False,False,False,0,12.1,-0.75,1
8.6,-8.0,0.0,8.5,39,2026-02-18,True,False,False,True,50,False,False,False,0,16.6,0.2999999999999998,1
11.6,-1.7,0.0,24.6,33,2026-02-19,True,False,False,True,51,True,False,False,0,13.299999999999999,4.95,1
18.1,2.3,0.0,22.4,24,2026-02-20,False,False,False,True,52,True,True,False,0,15.8,10.200000000000001,0
10.3,2.4,0.0,31.7,21,2026-02-21,False,False,False,True,53,True,True,False,0,7.9,6.3500000000000005,1
7.6,-7.6,0.0,26.9,17,2026-02-22,True,False,False,True,54,True,True,False,0,15.2,0.0,1
11.1,-4.1,0.0,17.7,25,2026-02-23,True,False,False,True,55,True,True,False,0,15.2,3.5,1
13.9,-3.0,0.0,13.7,32,2026-02-24,True,False,False,True,56,False,False,False,0,16.9,5.45,1
9.9,-0.9,0.0,16.9,36,2026-02-25,True,False,False,True,57,False,False,False,0,10.8,4.5,1
9.7,-3.5,0.0,14.3,21,2026-02-26,True,False,False,True,58,False,False,False,0,13.2,3.0999999999999996,1
11.9,-2.8,0.0,12.3,38,2026-02-27,True,False,False,True,59,False,False,False,0,14.7,4.550000000000001,1
12.4,-1.7,0.0,10.1,56,2026-02-28,True,False,False,True,60,False,False,False,0,14.1,5.3500000000000005,1
10.3,-0.4,0.3,13.7,50,2026-03-01,True,False,False,True,61,False,False,False,0,10.700000000000001,4.95,1
15.5,1.7,0.0,21.8,56,2026-03-02,False,False,False,True,62,True,False,False,0,13.8,8.6,1
11.2,-3.2,0.0,11.1,29,2026-03-03,True,False,False,True,63,False,False,False,0,14.399999999999999,3.9999999999999996,1
11.3,-2.1,0.0,16.5,38,2026-03-04,True,False,False,True,64,False,False,False,0,13.4,4.6000000000000005,1
8.1,-2.7,0.0,19.3,24,2026-03-05,True,False,False,True,65,True,True,False,0,10.8,2.6999999999999997,1
7.2,-4.7,0.0,18.9,23,2026-03-06,True,False,False,True,66,True,True,False,0,11.9,1.25,1
9.9,-4.2,0.0,12.1,40,2026-03-07,True,False,False,True,67,False,False,False,0,14.100000000000001,2.85,1
10.4,0.6,0.0,10.0,30,2026-03-08,False,False,False,True,68,False,False,False,0,9.8,5.5,1
13.0,-3.4,0.0,10.2,31,2026-03-09,True,False,False,True,69,False,False,False,0,16.4,4.8,1
17.1,-1.7,0.0,13.6,36,2026-03-10,True,False,False,True,70,False,False,False,0,18.8,7.700000000000001,0
18.9,-0.8,0.0,12.2,27,2026-03-11,True,False,False,True,71,False,False,False,0,19.7,9.049999999999999,0
18.2,3.6,0.0,20.2,33,2026-03-12,False,False,False,True,72,True,False,False,0,14.6,10.9,0
8.5,1.3,1.3,17.2,42,2026-03-13,False,False,False,False,1,True,False,True,2,7.2,4.9,1
5.7,-1.5,0.2,12.2,61,2026-03-14,True,False,False,True,2,False,False,False,0,7.2,2.1,1
6.2,-3.8,0.0,11.5,53,2026-03-15,True,False,False,True,3,False,False,False,0,10.0,1.2000000000000002,1
12.4,-2.5,0.0,15.1,51,2026-03-16,True,False,False,True,4,False,False,False,0,14.9,4.95,1
10.1,1.7,0.0,33.2,20,2026-03-17,False,False,False,True,5,True,True,False,0,8.4,5.8999999999999995,1
4.9,-5.3,0.0,25.1,29,2026-03-18,True,False,False,True,6,True,True,False,0,10.2,-0.19999999999999973,1
10.3,-3.3,0.0,9.6,23,2026-03-19,True,False,False,True,7,False,False,False,0,13.600000000000001,3.5000000000000004,1
15.1,-0.2,0.0,19.4,20,2026-03-20,True,False,False,True,8,True,True,False,0,15.299999999999999,7.45,0
14.4,-0.8,0.0,25.6,24,2026-03-21,True,False,False,True,9,True,True,False,0,15.200000000000001,6.8,0
10.6,-0.9,0.0,12.9,25,2026-03-22,True,False,False,True,10,False,False,False,0,11.5,4.85,1
16.7,0.6,0.0,16.4,24,2026-03-23,False,False,False,True,11,False,True,False,0,16.099999999999998,8.65,0
19.0,3.0,0.0,17.9,19,2026-03-24,False,False,False,True,12,True,True,False,0,16.0,11.0,0
19.5,2.5,0.0,7.0,23,2026-03-25,False,False,False,True,13,False,False,False,0,17.0,11.0,0
20.2,4.4,0.0,7.9,24,2026-03-26,False,False,False,True,14,False,False,False,0,15.799999999999999,12.3,0
18.9,6.8,0.5,20.1,29,2026-03-27,False,False,False,True,15,True,True,False,0,12.099999999999998,12.85,0
12.5,3.8,2.6,16.6,56,2026-03-28,False,False,False,False,1,False,False,True,2,8.7,8.15,2
14.7,0.6,0.0,10.2,56,2026-03-29,False,False,False,True,2,False,False,False,0,14.1,7.6499999999999995,1
13.6,3.2,0.3,19.9,57,2026-03-30,False,False,False,True,3,True,False,False,0,10.399999999999999,8.4,1
17.0,1.6,0.0,17.3,49,2026-03-31,False,False,False,True,4,True,False,False,0,15.4,9.3,0
20.2,2.7,0.0,24.1,29,2026-04-01,False,False,False,True,5,True,True,False,0,17.5,11.45,0
22.6,5.3,0.0,17.8,23,2026-04-02,False,False,False,True,6,True,True,False,0,17.3,13.950000000000001,0
17.3,8.0,0.0,22.7,19,2026-04-03,False,False,False,True,7,True,True,False,0,9.3,12.65,0
21.5,3.7,0.0,27.6,18,2026-04-04,False,False,False,True,8,True,True,False,0,17.8,12.6,0
19.5,2.7,0.0,17.5,16,2026-04-05,False,False,False,True,9,True,True,False,0,16.8,11.1,0
22.5,4.2,0.0,14.4,16,2026-04-06,False,False,False,True,10,False,False,False,0,18.3,13.35,0
25.8,6.4,0.0,24.1,21,2026-04-07,False,False,False,True,11,True,True,False,0,19.4,16.1,0
24.5,11.1,0.0,20.8,39,2026-04-08,False,False,False,True,12,True,False,False,0,13.4,17.8,0
21.2,9.2,0.0,12.8,18,2026-04-09,False,False,False,True,13,False,False,False,0,12.0,15.2,0
22.2,6.9,0.0,8.7,22,2026-04-10,False,False,False,True,14,False,False,False,0,15.299999999999999,14.55,0
25.5,7.7,0.0,14.9,19,2026-04-11,False,False,False,True,15,False,False,False,0,17.8,16.6,0
23.0,12.0,0.0,14.6,22,2026-04-12,False,False,False,True,16,False,False,False,0,11.0,17.5,0
22.7,12.6,0.0,13.4,27,2026-04-13,False,False,False,True,17,False,False,False,0,10.1,17.65,0
22.4,9.9,0.0,12.1,24,2026-04-14,False,False,False,True,18,False,False,False,0,12.499999999999998,16.15,0
22.1,9.1,0.8,19.5,39,2026-04-15,False,False,False,True,19,True,False,False,0,13.000000000000002,15.600000000000001,0
19.2,8.4,0.0,14.9,52,2026-04-16,False,False,False,True,20,False,False,False,0,10.799999999999999,13.8,2
25.2,8.2,0.0,18.3,28,2026-04-17,False,False,False,True,21,True,True,False,0,17.0,16.7,0
29.1,11.4,0.0,22.2,29,2026-04-18,False,False,False,True,22,True,True,False,0,17.700000000000003,20.25,0
18.9,7.0,1.0,24.2,27,2026-04-19,False,False,False,False,1,True,True,True,2,11.899999999999999,12.95,0
16.5,1.7,0.0,9.7,20,2026-04-20,False,False,False,True,2,False,False,False,0,14.8,9.1,1
18.1,6.0,0.0,16.4,33,2026-04-21,False,False,False,True,3,False,False,False,0,12.100000000000001,12.05,0
21.5,7.2,0.0,19.6,35,2026-04-22,False,False,False,True,4,True,False,False,0,14.3,14.35,0
24.1,7.6,0.0,15.2,23,2026-04-23,False,False,False,True,5,False,True,False,0,16.5,15.850000000000001,0
24.3,11.6,0.0,17.7,16,2026-04-24,False,False,False,True,6,True,True,False,0,12.700000000000001,17.95,0
27.0,9.9,0.0,12.8,17,2026-04-25,False,False,False,True,7,False,False,False,0,17.1,18.45,0
23.4,14.2,0.0,22.0,19,2026-04-26,False,False,False,True,8,True,True,False,0,9.2,18.799999999999997,0
21.4,9.1,0.0,26.5,17,2026-04-27,False,False,False,True,9,True,True,False,0,12.299999999999999,15.25,0
17.1,7.6,0.0,18.1,18,2026-04-28,False,False,False,True,10,True,True,False,0,9.500000000000002,12.350000000000001,0
21.5,5.2,0.0,9.9,17,2026-04-29,False,False,False,True,11,False,False,False,0,16.3,13.35,0
25.1,9.5,0.0,13.9,38,2026-04-30,False,False,False,True,12,False,False,False,0,15.600000000000001,17.3,0
21.6,13.2,0.1,14.1,42,2026-05-01,False,False,False,True,13,False,False,False,0,8.400000000000002,17.4,2
16.9,8.1,3.2,22.4,48,2026-05-02,False,False,False,False,1,True,False,True,2,8.799999999999999,12.5,2
21.5,6.3,0.0,11.7,38,2026-05-03,False,False,False,True,2,False,False,False,0,15.2,13.9,0
26.8,9.1,0.0,11.2,24,2026-05-04,False,False,False,True,3,False,False,False,0,17.700000000000003,17.95,0
31.0,12.6,0.0,15.5,27,2026-05-05,False,False,False,True,4,False,True,False,0,18.4,21.8,0
22.6,14.5,0.1,26.5,20,2026-05-06,False,False,False,True,5,True,True,False,0,8.100000000000001,18.55,0
23.2,7.8,0.0,16.7,17,2026-05-07,False,False,False,True,6,False,True,False,0,15.399999999999999,15.5,0
27.8,10.9,0.0,19.5,19,2026-05-08,False,False,False,True,7,True,True,False,0,16.9,19.35,0
28.9,14.6,0.0,19.6,12,2026-05-09,False,False,False,True,8,True,True,False,0,14.299999999999999,21.75,0
30.6,14.9,0.0,23.6,14,2026-05-10,False,False,False,True,9,True,True,False,0,15.700000000000001,22.75,0
33.3,14.7,0.0,14.0,16,2026-05-11,False,False,False,True,10,False,False,False,0,18.599999999999998,24.0,0
33.1,16.3,0.0,25.5,22,2026-05-12,False,False,False,True,11,True,True,False,0,16.8,24.700000000000003,0
27.6,16.6,0.0,18.9,34,2026-05-13,False,False,False,True,12,True,False,False,0,11.0,22.1,0
25.2,17.5,0.0,14.4,35,2026-05-14,False,False,False,True,13,False,False,False,0,7.699999999999999,21.35,0
21.5,13.6,4.4,12.7,56,2026-05-15,False,False,False,False,1,False,False,True,2,7.9,17.55,2
23.2,13.1,11.6,16.1,69,2026-05-16,False,False,False,False,1,False,False,True,3,10.1,18.15,2
21.1,13.7,0.1,13.9,62,2026-05-17,False,False,False,True,2,False,False,False,0,7.400000000000002,17.4,2
26.0,10.5,0.0,7.9,58,2026-05-18,False,False,False,True,3,False,False,False,0,15.5,18.25,2
28.3,13.9,0.0,26.6,44,2026-05-19,False,False,False,True,4,True,False,False,0,14.4,21.1,0
28.4,14.9,0.0,16.3,43,2026-05-20,False,False,False,True,5,False,False,False,0,13.499999999999998,21.65,0
20.4,12.6,1.1,25.4,49,2026-05-21,False,False,False,False,1,True,False,True,2,7.799999999999999,16.5,2
27.1,12.7,0.8,20.7,38,2026-05-22,False,False,False,True,2,True,False,False,0,14.400000000000002,19.9,0
28.0,12.7,0.0,23.0,34,2026-05-23,False,False,False,True,3,True,False,False,0,15.3,20.35,0
23.5,15.4,13.8,13.7,77,2026-05-24,False,False,False,False,1,False,False,True,2,8.1,19.45,2
24.5,12.8,0.0,6.1,67,2026-05-25,False,False,False,True,2,False,False,False,0,11.7,18.65,2
23.5,14.8,0.0,15.7,50,2026-05-26,False,False,False,True,3,False,False,False,0,8.7,19.15,2
22.3,14.2,0.0,23.6,44,2026-05-27,False,False,False,True,4,True,False,False,0,8.100000000000001,18.25,0
24.1,11.1,0.0,9.0,46,2026-05-28,False,False,False,True,5,False,False,False,0,13.000000000000002,17.6,0
26.4,11.9,0.0,13.6,43,2026-05-29,False,False,False,True,6,False,False,False,0,14.499999999999998,19.15,0
31.0,13.4,0.0,15.5,36,2026-05-30,False,False,False,True,7,False,False,False,0,17.6,22.2,0
28.1,18.1,0.0,15.1,23,2026-05-31,False,False,False,True,8,False,True,False,0,10.0,23.1,0
31.1,15.4,0.0,12.8,27,2026-06-01,False,False,False,True,9,False,False,False,0,15.700000000000001,23.25,0
34.8,17.6,0.0,19.4,26,2026-06-02,False,False,False,True,10,True,True,False,0,17.199999999999996,26.2,0
28.0,17.0,0.3,16.3,24,2026-06-03,False,False,False,True,11,False,True,False,0,11.0,22.5,0
28.0,13.9,0.0,18.7,25,2026-06-04,False,False,False,True,12,True,True,False,0,14.1,20.95,0
29.7,14.4,0.0,27.0,25,2026-06-05,False,False,False,True,13,True,True,False,0,15.299999999999999,22.05,0
24.4,14.5,0.0,27.2,29,2026-06-06,False,False,False,True,14,True,True,False,0,9.899999999999999,19.45,0
26.0,12.2,0.0,17.2,23,2026-06-07,False,False,False,True,15,True,True,False,0,13.8,19.1,0
29.8,11.8,0.0,27.4,23,2026-06-08,False,False,False,True,16,True,True,False,0,18.0,20.8,0
